# x rho u P T
3.4918648310e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5043804756e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5168961202e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5294117647e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5419274093e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5544430538e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5669586984e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5794743429e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.5919899875e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6045056320e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6170212766e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6295369212e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6420525657e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6545682103e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6670838548e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6795994994e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.6921151439e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7046307885e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7171464330e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7296620776e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7421777222e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7546933667e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7672090113e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7797246558e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.7922403004e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8047559449e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8172715895e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8297872340e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8423028786e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8548185232e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8673341677e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8798498123e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.8923654568e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9048811014e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9173967459e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9299123905e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9424280350e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9549436796e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9674593242e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9799749687e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
3.9924906133e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0050062578e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0175219024e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0300375469e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0425531915e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0550688360e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0675844806e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0801001252e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.0926157697e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1051314143e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1176470588e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1301627034e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1426783479e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1551939925e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1677096370e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1802252816e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.1927409262e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.2052565707e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.2177722153e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.2302878598e-01 5.8642198278e+02 1.7735485740e+01 6.7284100271e+06 3.0001350000e+02
4.2428035044e-01 5.7444248963e+02 1.9380402317e+01 6.6521574251e+06 2.9951150000e+02
4.2553191489e-01 5.5687270505e+02 2.1884074461e+01 6.5380271282e+06 2.9875050000e+02
4.2678347935e-01 5.4541801142e+02 2.3578029420e+01 6.4619228770e+06 2.9823750000e+02
4.2803504380e-01 5.3416381907e+02 2.5292412712e+01 6.3858986389e+06 2.9772050000e+02
4.2928660826e-01 5.2310535749e+02 2.7027686971e+01 6.3099658576e+06 2.9719850000e+02
4.3053817272e-01 5.1223803484e+02 2.8784329151e+01 6.2337045816e+06 2.9667150000e+02
4.3178973717e-01 5.0687423322e+02 2.9670851627e+01 6.1958336921e+06 2.9640650000e+02
4.3304130163e-01 4.9628447304e+02 3.1460550335e+01 6.1197577741e+06 2.9587250000e+02
4.3429286608e-01 4.8587408595e+02 3.3272968003e+01 6.0435398650e+06 2.9533350000e+02
4.3554443054e-01 4.7563911623e+02 3.5108638217e+01 5.9674774280e+06 2.9478852354e+02
4.3679599499e-01 4.6557514941e+02 3.6968166452e+01 5.8914437770e+06 2.9423950000e+02
4.3804755945e-01 4.6060620360e+02 3.7907049390e+01 5.8533567274e+06 2.9396250000e+02
4.3929912390e-01 4.5079144725e+02 3.9803487401e+01 5.7771915695e+06 2.9340550000e+02
4.4055068836e-01 4.4113800746e+02 4.1725328422e+01 5.7010967622e+06 2.9284250000e+02
4.4180225282e-01 4.3164218166e+02 4.3673236994e+01 5.6250872296e+06 2.9227361842e+02
4.4305381727e-01 4.2695221876e+02 4.4657184513e+01 5.5869700501e+06 2.9198750000e+02
4.4430538173e-01 4.1768616160e+02 4.6645493976e+01 5.5110522091e+06 2.9141050000e+02
4.4555694618e-01 4.1310906277e+02 4.7650055100e+01 5.4729919684e+06 2.9111950000e+02
4.4680851064e-01 4.0406483513e+02 4.9680441635e+01 5.3969438372e+06 2.9053350000e+02
4.4806007509e-01 3.9959689187e+02 5.0706461488e+01 5.3587031107e+06 2.9023750000e+02
4.4931163955e-01 3.9076730695e+02 5.2780661565e+01 5.2828283543e+06 2.8964250000e+02
4.5056320401e-01 3.8640490052e+02 5.3829047003e+01 5.2446873512e+06 2.8934150000e+02
4.5181476846e-01 3.7778294648e+02 5.5948924647e+01 5.1685216690e+06 2.8873650000e+02
4.5306633292e-01 3.7352268331e+02 5.7020633612e+01 5.1305009296e+06 2.8843150000e+02
4.5431789737e-01 3.6510153654e+02 5.9188190371e+01 5.0543475772e+06 2.8781550000e+02
4.5556946183e-01 3.6093986342e+02 6.0284284359e+01 5.0164661203e+06 2.8750550000e+02
4.5682102628e-01 3.5681048498e+02 6.1388729632e+01 4.9784319231e+06 2.8719350000e+02
4.5807259074e-01 3.4864687085e+02 6.3623224286e+01 4.9022873937e+06 2.8656350000e+02
4.5932415519e-01 3.4461202565e+02 6.4753523058e+01 4.8643031648e+06 2.8624650000e+02
4.6057571965e-01 3.4060802074e+02 6.5892703484e+01 4.8261822137e+06 2.8592750000e+02
4.6182728411e-01 3.3269127286e+02 6.8198254198e+01 4.7500212530e+06 2.8528250000e+02
4.6307884856e-01 3.2877774410e+02 6.9364929411e+01 4.7121031155e+06 2.8495750000e+02
4.6433041302e-01 3.2489384605e+02 7.0541043912e+01 4.6739468454e+06 2.8463050000e+02
4.6558197747e-01 3.2103914186e+02 7.1726767060e+01 4.6359057659e+06 2.8430150000e+02
4.6683354193e-01 3.1341634655e+02 7.4127623262e+01 4.5598322227e+06 2.8363750000e+02
4.6808510638e-01 3.0964777853e+02 7.5343055856e+01 4.5218062871e+06 2.8330250000e+02
4.6933667084e-01 3.0590722423e+02 7.6568734165e+01 4.4839043654e+06 2.8296550000e+02
4.7058823529e-01 3.0219441004e+02 7.7804826301e+01 4.4457923563e+06 2.8262550000e+02
4.7183979975e-01 2.9850918441e+02 7.9051484298e+01 4.4076998197e+06 2.8228450000e+02
4.7309136421e-01 2.9485105601e+02 8.0308922284e+01 4.3697403021e+06 2.8194050000e+02
4.7434292866e-01 2.8761530711e+02 8.2856822275e+01 4.2936802231e+06 2.8124650000e+02
4.7559449312e-01 2.8403720225e+02 8.4147655024e+01 4.2554807860e+06 2.8089550000e+02
4.7684605757e-01 2.8048522457e+02 8.5450010667e+01 4.2174272205e+06 2.8054250000e+02
4.7809762203e-01 2.7695903608e+02 8.6764106230e+01 4.1795205562e+06 2.8018750000e+02
4.7934918648e-01 2.7345842523e+02 8.8090142477e+01 4.1413378127e+06 2.7982950000e+02
4.8060075094e-01 2.6998317644e+02 8.9428326091e+01 4.1033097643e+06 2.7946950000e+02
4.8185231539e-01 2.6653309016e+02 9.0778867088e+01 4.0653328491e+06 2.7910750000e+02
4.8310387985e-01 2.6310764318e+02 9.2142045842e+01 4.0272025768e+06 2.7874150000e+02
4.8435544431e-01 2.5970687136e+02 9.3518041009e+01 3.9892357195e+06 2.7837450000e+02
4.8560700876e-01 2.5633037349e+02 9.4907123247e+01 3.9511261413e+06 2.7800350000e+02
4.8685857322e-01 2.5297808521e+02 9.6309503243e+01 3.9131862145e+06 2.7763050000e+02
4.8811013767e-01 2.4964962782e+02 9.7725463177e+01 3.8752150592e+06 2.7725550000e+02
4.8936170213e-01 2.4634473478e+02 9.9155271241e+01 3.8371178088e+06 2.7687650000e+02
4.9061326658e-01 2.4306336338e+02 1.0059915585e+02 3.7991007864e+06 2.7649550000e+02
4.9186483104e-01 2.3980505516e+02 1.0205744352e+02 3.7610683748e+06 2.7611150000e+02
4.9311639549e-01 2.3656977824e+02 1.0353037630e+02 3.7230258367e+06 2.7572450000e+02
4.9436795995e-01 2.3335730066e+02 1.0501824865e+02 3.6849784255e+06 2.7533450000e+02
4.9561952441e-01 2.3335730066e+02 1.0501824865e+02 3.6849784255e+06 2.7533450000e+02
4.9687108886e-01 2.3016719030e+02 1.0652141193e+02 3.6469313835e+06 2.7494150000e+02
4.9812265332e-01 2.2699943856e+02 1.0804012989e+02 3.6087942523e+06 2.7454550000e+02
4.9937421777e-01 2.2385373745e+02 1.0957474572e+02 3.5708593184e+06 2.7414650000e+02
5.0062578223e-01 2.2072988746e+02 1.1112558863e+02 3.5326563461e+06 2.7374350000e+02
5.0187734668e-01 2.1762779833e+02 1.1269297079e+02 3.4947578984e+06 2.7333850000e+02
5.0312891114e-01 2.1454708246e+02 1.1427728970e+02 3.4566063044e+06 2.7292950000e+02
5.0438047559e-01 2.1454708246e+02 1.1427728970e+02 3.4566063044e+06 2.7292950000e+02
5.0563204005e-01 2.1148757261e+02 1.1587890211e+02 3.4185812065e+06 2.7251750000e+02
5.0688360451e-01 2.0844910165e+02 1.1749817552e+02 3.3805943182e+06 2.7210150000e+02
5.0813516896e-01 2.0543141302e+02 1.1913551450e+02 3.3424699815e+06 2.7168250000e+02
5.0938673342e-01 2.0243436201e+02 1.2079130811e+02 3.3044867689e+06 2.7125964291e+02
5.1063829787e-01 2.0243436201e+02 1.2079130811e+02 3.3044867689e+06 2.7125964291e+02
5.1188986233e-01 1.9945790865e+02 1.2246592910e+02 3.2663808984e+06 2.7083350000e+02
5.1314142678e-01 1.9650172313e+02 1.2415984412e+02 3.2284263148e+06 2.7040350000e+02
5.1439299124e-01 1.9356549169e+02 1.2587353478e+02 3.1902764910e+06 2.6996950000e+02
5.1564455569e-01 1.9356549169e+02 1.2587353478e+02 3.1902764910e+06 2.6996950000e+02
5.1689612015e-01 1.9064920063e+02 1.2760741209e+02 3.1522895754e+06 2.6953250000e+02
5.1814768461e-01 1.8775255351e+02 1.2936198489e+02 3.1142109549e+06 2.6909050000e+02
5.1939924906e-01 1.8487536447e+02 1.3113775039e+02 3.0762202405e+06 2.6864550000e+02
5.2065081352e-01 1.8487536447e+02 1.3113775039e+02 3.0762202405e+06 2.6864550000e+02
5.2190237797e-01 1.8201755018e+02 1.3293519101e+02 3.0381539786e+06 2.6819550000e+02
5.2315394243e-01 1.7917894437e+02 1.3475483358e+02 3.0001886218e+06 2.6774150000e+02
5.2440550688e-01 1.7917894437e+02 1.3475483358e+02 3.0001886218e+06 2.6774150000e+02
5.2565707134e-01 1.7635919756e+02 1.3659728441e+02 2.9621637998e+06 2.6728350000e+02
5.2690863579e-01 1.7355825941e+02 1.3846307718e+02 2.9240890980e+06 2.6682050000e+02
5.2816020025e-01 1.7077599407e+02 1.4035279261e+02 2.8859740919e+06 2.6635350000e+02
5.2941176471e-01 1.7077599407e+02 1.4035279261e+02 2.8859740919e+06 2.6635350000e+02
5.3066332916e-01 1.6801208846e+02 1.4226709631e+02 2.8479888425e+06 2.6588150000e+02
5.3191489362e-01 1.6801208846e+02 1.4226709631e+02 2.8479888425e+06 2.6588150000e+02
5.3316645807e-01 1.6526643095e+02 1.4420661220e+02 2.8098997455e+06 2.6540550000e+02
5.3441802253e-01 1.6253891766e+02 1.4617198479e+02 2.7719546663e+06 2.6492450000e+02
5.3566958698e-01 1.6253891766e+02 1.4617198479e+02 2.7719546663e+06 2.6492450000e+02
5.3692115144e-01 1.5982927556e+02 1.4816394791e+02 2.7338468812e+06 2.6443770639e+02
5.3817271589e-01 1.5713733568e+02 1.5018322923e+02 2.6957447653e+06 2.6394650000e+02
5.3942428035e-01 1.5713733568e+02 1.5018322923e+02 2.6957447653e+06 2.6394650000e+02
5.4067584481e-01 1.5446303375e+02 1.5223054560e+02 2.6578102181e+06 2.6345050000e+02
5.4192740926e-01 1.5446303375e+02 1.5223054560e+02 2.6578102181e+06 2.6345050000e+02
5.4317897372e-01 1.5180613379e+02 1.5430671222e+02 2.6197460967e+06 2.6294850000e+02
5.4443053817e-01 1.4916659586e+02 1.5641250134e+02 2.5817158546e+06 2.6244150000e+02
5.4568210263e-01 1.4916659586e+02 1.5641250134e+02 2.5817158546e+06 2.6244150000e+02
5.4693366708e-01 1.4654420990e+02 1.5854878666e+02 2.5435812569e+06 2.6192850000e+02
5.4818523154e-01 1.4654420990e+02 1.5854878666e+02 2.5435812569e+06 2.6192850000e+02
5.4943679599e-01 1.4393878224e+02 1.6071647661e+02 2.5056483667e+06 2.6141050000e+02
5.5068836045e-01 1.4393878224e+02 1.6071647661e+02 2.5056483667e+06 2.6141050000e+02
5.5193992491e-01 1.4135013184e+02 1.6291651436e+02 2.4674886797e+06 2.6088550000e+02
5.5319148936e-01 1.3877800850e+02 1.6514991995e+02 2.4295491620e+06 2.6035550000e+02
5.5444305382e-01 1.3877800850e+02 1.6514991995e+02 2.4295491620e+06 2.6035550000e+02
5.5569461827e-01 1.3622235634e+02 1.6741767515e+02 2.3914111470e+06 2.5981850000e+02
5.5694618273e-01 1.3622235634e+02 1.6741767515e+02 2.3914111470e+06 2.5981850000e+02
5.5819774718e-01 1.3368304447e+02 1.6972084072e+02 2.3533722941e+06 2.5927550000e+02
5.5944931164e-01 1.3368304447e+02 1.6972084072e+02 2.3533722941e+06 2.5927550000e+02
5.6070087610e-01 1.3115995636e+02 1.7206052135e+02 2.3154416547e+06 2.5872650000e+02
5.6195244055e-01 1.3115995636e+02 1.7206052135e+02 2.3154416547e+06 2.5872650000e+02
5.6320400501e-01 1.2865281612e+02 1.7443795043e+02 2.2772884329e+06 2.5816950000e+02
5.6445556946e-01 1.2865281612e+02 1.7443795043e+02 2.2772884329e+06 2.5816950000e+02
5.6570713392e-01 1.2616163594e+02 1.7685428807e+02 2.2392697567e+06 2.5760650000e+02
5.6695869837e-01 1.2616163594e+02 1.7685428807e+02 2.2392697567e+06 2.5760650000e+02
5.6821026283e-01 1.2368608634e+02 1.7931091629e+02 2.2011957116e+06 2.5703550000e+02
5.6946182728e-01 1.2368608634e+02 1.7931091629e+02 2.2011957116e+06 2.5703550000e+02
5.7071339174e-01 1.2122621750e+02 1.8180910239e+02 2.1631481415e+06 2.5645750000e+02
5.7196495620e-01 1.2122621750e+02 1.8180910239e+02 2.1631481415e+06 2.5645750000e+02
5.7321652065e-01 1.1878173950e+02 1.8435034980e+02 2.1251408751e+06 2.5587250000e+02
5.7446808511e-01 1.1878173950e+02 1.8435034980e+02 2.1251408751e+06 2.5587250000e+02
5.7571964956e-01 1.1878173950e+02 1.8435034980e+02 2.1251408751e+06 2.5587250000e+02
5.7697121402e-01 1.1635247737e+02 1.8693618504e+02 2.0871239919e+06 2.5527876002e+02
5.7822277847e-01 1.1635247737e+02 1.8693618504e+02 2.0871239919e+06 2.5527876002e+02
5.7947434293e-01 1.1393827727e+02 1.8956820760e+02 2.0491137697e+06 2.5467750000e+02
5.8072590738e-01 1.1393827727e+02 1.8956820760e+02 2.0491137697e+06 2.5467750000e+02
5.8197747184e-01 1.1153918840e+02 1.9224799406e+02 2.0110644799e+06 2.5406750000e+02
5.8322903630e-01 1.1153918840e+02 1.9224799406e+02 2.0110644799e+06 2.5406750000e+02
5.8448060075e-01 1.0915483454e+02 1.9497744205e+02 1.9729948855e+06 2.5344880293e+02
5.8573216521e-01 1.0915483454e+02 1.9497744205e+02 1.9729948855e+06 2.5344880293e+02
5.8698372966e-01 1.0915483454e+02 1.9497744205e+02 1.9729948855e+06 2.5344880293e+02
5.8823529412e-01 1.0678513649e+02 1.9775839457e+02 1.9349236881e+06 2.5282150000e+02
5.8948685857e-01 1.0678513649e+02 1.9775839457e+02 1.9349236881e+06 2.5282150000e+02
5.9073842303e-01 1.0443012720e+02 2.0059273215e+02 1.8968695153e+06 2.5218450000e+02
5.9198998748e-01 1.0443012720e+02 2.0059273215e+02 1.8968695153e+06 2.5218450000e+02
5.9324155194e-01 1.0443012720e+02 2.0059273215e+02 1.8968695153e+06 2.5218450000e+02
5.9449311640e-01 1.0208951222e+02 2.0348264223e+02 1.8588509074e+06 2.5153850000e+02
5.9574468085e-01 1.0208951222e+02 2.0348264223e+02 1.8588509074e+06 2.5153850000e+02
5.9699624531e-01 9.9763032452e+01 2.0643042922e+02 1.8207712765e+06 2.5088150000e+02
5.9824780976e-01 9.9763032452e+01 2.0643042922e+02 1.8207712765e+06 2.5088150000e+02
5.9949937422e-01 9.9763032452e+01 2.0643042922e+02 1.8207712765e+06 2.5088150000e+02
6.0075093867e-01 9.7450723175e+01 2.0943835444e+02 1.7827675685e+06 2.5021550000e+02
6.0200250313e-01 9.7450723175e+01 2.0943835444e+02 1.7827675685e+06 2.5021550000e+02
6.0325406758e-01 9.5152298495e+01 2.1250902616e+02 1.7446908717e+06 2.4953750000e+02
6.0450563204e-01 9.5152298495e+01 2.1250902616e+02 1.7446908717e+06 2.4953750000e+02
6.0575719650e-01 9.5152298495e+01 2.1250902616e+02 1.7446908717e+06 2.4953750000e+02
6.0700876095e-01 9.2867768992e+01 2.1564502456e+02 1.7066770325e+06 2.4884950000e+02
6.0826032541e-01 9.2867768992e+01 2.1564502456e+02 1.7066770325e+06 2.4884950000e+02
6.0951188986e-01 9.2867768992e+01 2.1564502456e+02 1.7066770325e+06 2.4884950000e+02
6.1076345432e-01 9.0596833338e+01 2.1884931400e+02 1.6686928436e+06 2.4814950000e+02
6.1201501877e-01 9.0596833338e+01 2.1884931400e+02 1.6686928436e+06 2.4814950000e+02
6.1326658323e-01 9.0596833338e+01 2.1884931400e+02 1.6686928436e+06 2.4814950000e+02
6.1451814768e-01 8.8339490762e+01 2.2212484903e+02 1.6306556482e+06 2.4743750000e+02
6.1576971214e-01 8.8339490762e+01 2.2212484903e+02 1.6306556482e+06 2.4743750000e+02
6.1702127660e-01 8.8339490762e+01 2.2212484903e+02 1.6306556482e+06 2.4743750000e+02
6.1827284105e-01 8.6095518192e+01 2.2547494628e+02 1.5925941149e+06 2.4671250000e+02
6.1952440551e-01 8.6095518192e+01 2.2547494628e+02 1.5925941149e+06 2.4671250000e+02
6.2077596996e-01 8.6095518192e+01 2.2547494628e+02 1.5925941149e+06 2.4671250000e+02
6.2202753442e-01 8.3864736214e+01 2.2890312616e+02 1.5545367930e+06 2.4597450000e+02
6.2327909887e-01 8.3864736214e+01 2.2890312616e+02 1.5545367930e+06 2.4597450000e+02
6.2453066333e-01 8.3864736214e+01 2.2890312616e+02 1.5545367930e+06 2.4597450000e+02
6.2578222778e-01 8.1646927440e+01 2.3241319643e+02 1.5165120832e+06 2.4522350000e+02
6.2703379224e-01 8.1646927440e+01 2.3241319643e+02 1.5165120832e+06 2.4522350000e+02
6.2828535670e-01 8.1646927440e+01 2.3241319643e+02 1.5165120832e+06 2.4522350000e+02
6.2953692115e-01 7.9442010802e+01 2.3600914097e+02 1.4784005515e+06 2.4445750000e+02
6.3078848561e-01 7.9442010802e+01 2.3600914097e+02 1.4784005515e+06 2.4445750000e+02
6.3204005006e-01 7.9442010802e+01 2.3600914097e+02 1.4784005515e+06 2.4445750000e+02
6.3329161452e-01 7.7249955640e+01 2.3969520131e+02 1.4404318273e+06 2.4367750000e+02
6.3454317897e-01 7.7249955640e+01 2.3969520131e+02 1.4404318273e+06 2.4367750000e+02
6.3579474343e-01 7.7249955640e+01 2.3969520131e+02 1.4404318273e+06 2.4367750000e+02
6.3704630788e-01 7.5070434789e+01 2.4347619414e+02 1.4023469930e+06 2.4288150000e+02
6.3829787234e-01 7.5070434789e+01 2.4347619414e+02 1.4023469930e+06 2.4288150000e+02
6.3954943680e-01 7.5070434789e+01 2.4347619414e+02 1.4023469930e+06 2.4288150000e+02
6.4080100125e-01 7.5070434789e+01 2.4347619414e+02 1.4023469930e+06 2.4288150000e+02
6.4205256571e-01 7.2903444617e+01 2.4735704611e+02 1.3643270272e+06 2.4206850000e+02
6.4330413016e-01 7.2903444617e+01 2.4735704611e+02 1.3643270272e+06 2.4206850000e+02
6.4455569462e-01 7.2903444617e+01 2.4735704611e+02 1.3643270272e+06 2.4206850000e+02
6.4580725907e-01 7.2903444617e+01 2.4735704611e+02 1.3643270272e+06 2.4206850000e+02
6.4705882353e-01 7.0748786870e+01 2.5134326464e+02 1.3262688762e+06 2.4123912541e+02
6.4831038798e-01 7.0748786870e+01 2.5134326464e+02 1.3262688762e+06 2.4123912541e+02
6.4956195244e-01 7.0748786870e+01 2.5134326464e+02 1.3262688762e+06 2.4123912541e+02
6.5081351690e-01 6.8606239222e+01 2.5544083988e+02 1.2882584668e+06 2.4039150000e+02
6.5206508135e-01 6.8606239222e+01 2.5544083988e+02 1.2882584668e+06 2.4039150000e+02
6.5331664581e-01 6.8606239222e+01 2.5544083988e+02 1.2882584668e+06 2.4039150000e+02
6.5456821026e-01 6.8606239222e+01 2.5544083988e+02 1.2882584668e+06 2.4039150000e+02
6.5581977472e-01 6.6475577289e+01 2.5965630126e+02 1.2501605140e+06 2.3952450000e+02
6.5707133917e-01 6.6475577289e+01 2.5965630126e+02 1.2501605140e+06 2.3952450000e+02
6.5832290363e-01 6.6475577289e+01 2.5965630126e+02 1.2501605140e+06 2.3952450000e+02
6.5957446809e-01 6.6475577289e+01 2.5965630126e+02 1.2501605140e+06 2.3952450000e+02
6.6082603254e-01 6.4356652198e+01 2.6399668436e+02 1.2121521087e+06 2.3863750000e+02
6.6207759700e-01 6.4356652198e+01 2.6399668436e+02 1.2121521087e+06 2.3863750000e+02
6.6332916145e-01 6.4356652198e+01 2.6399668436e+02 1.2121521087e+06 2.3863750000e+02
6.6458072591e-01 6.4356652198e+01 2.6399668436e+02 1.2121521087e+06 2.3863750000e+02
6.6583229036e-01 6.2249315846e+01 2.6846967396e+02 1.1740668380e+06 2.3772950000e+02
6.6708385482e-01 6.2249315846e+01 2.6846967396e+02 1.1740668380e+06 2.3772950000e+02
6.6833541927e-01 6.2249315846e+01 2.6846967396e+02 1.1740668380e+06 2.3772950000e+02
6.6958698373e-01 6.2249315846e+01 2.6846967396e+02 1.1740668380e+06 2.3772950000e+02
6.7083854819e-01 6.0153428802e+01 2.7308368080e+02 1.1360407319e+06 2.3679950000e+02
6.7209011264e-01 6.0153428802e+01 2.7308368080e+02 1.1360407319e+06 2.3679950000e+02
6.7334167710e-01 6.0153428802e+01 2.7308368080e+02 1.1360407319e+06 2.3679950000e+02
6.7459324155e-01 6.0153428802e+01 2.7308368080e+02 1.1360407319e+06 2.3679950000e+02
6.7584480601e-01 5.8068780671e+01 2.7784802675e+02 1.0980044824e+06 2.3584550000e+02
6.7709637046e-01 5.8068780671e+01 2.7784802675e+02 1.0980044824e+06 2.3584550000e+02
6.7834793492e-01 5.8068780671e+01 2.7784802675e+02 1.0980044824e+06 2.3584550000e+02
6.7959949937e-01 5.8068780671e+01 2.7784802675e+02 1.0980044824e+06 2.3584550000e+02
6.8085106383e-01 5.8068780671e+01 2.7784802675e+02 1.0980044824e+06 2.3584550000e+02
6.8210262829e-01 5.5995270262e+01 2.8277285110e+02 1.0599772412e+06 2.3486550000e+02
6.8335419274e-01 5.5995270262e+01 2.8277285110e+02 1.0599772412e+06 2.3486550000e+02
6.8460575720e-01 5.5995270262e+01 2.8277285110e+02 1.0599772412e+06 2.3486550000e+02
6.8585732165e-01 5.5995270262e+01 2.8277285110e+02 1.0599772412e+06 2.3486550000e+02
6.8710888611e-01 5.5995270262e+01 2.8277285110e+02 1.0599772412e+06 2.3486550000e+02
6.8836045056e-01 5.3932663728e+01 2.8786953433e+02 1.0219072045e+06 2.3385950000e+02
6.8961201502e-01 5.3932663728e+01 2.8786953433e+02 1.0219072045e+06 2.3385950000e+02
6.9086357947e-01 5.3932663728e+01 2.8786953433e+02 1.0219072045e+06 2.3385950000e+02
6.9211514393e-01 5.3932663728e+01 2.8786953433e+02 1.0219072045e+06 2.3385950000e+02
6.9336670839e-01 5.1880594689e+01 2.9315086575e+02 9.8386324856e+05 2.3282450000e+02
6.9461827284e-01 5.1880594689e+01 2.9315086575e+02 9.8386324856e+05 2.3282450000e+02
6.9586983730e-01 5.1880594689e+01 2.9315086575e+02 9.8386324856e+05 2.3282450000e+02
6.9712140175e-01 5.1880594689e+01 2.9315086575e+02 9.8386324856e+05 2.3282450000e+02
